id,token
51918,": both upgrade from classic group to consumer group and downgrade from consumer group to classic group are enabled, "
58046,". Got: "
27249,"non-existent.com"
29332,AlternateLoginCallbackHandler
66804,"Attempt to append an offset "
31063,300_000
88619,shouldThrowTaskMigratedWhenAllTaskCloseExceptionsAreTaskMigrated
98954,"workerState"
46375,ZkConfigs
64167,"UNNAMED"
67289,RemoteLogSegmentLifecycleManager
37954,overriddenConsumerGroupIdConfig
51680,consumerGroupMemberId
93187,locationString
27640,"Attempted to use tag 2 as an undefined tag."
63408,testGetTelemetryUpdateSubscription
77625,shouldAddStreamThread
28881,actualEntry
102382,RegisterStMgrResponse
96955,returnStatus
83017,"accept"
97068,throttledConfigMap
49131,oldestTimeIdx
92110,LocalMockProcessorSupplier
6283,CREATOR
29491,testControlFlag
52622,"GroupMetadataManager cannot be null"
31412,testCorrectnessWriteUnsignedVarlong
90604,"vn2"
8186,"<ol>"
51541,metadataImage
35791,"topic2 group matching property configuration failed"
107100,"release_file"
68187,profile
87191,shouldInitTaskTimeoutAndEventuallyThrow
13817,pendingAuthenticatedReceives
67222,segmentIdToMetadataMap
110447,createMockEvaluator
34879,"comma-separated property names and regexes."
63558,eventHandler
98384,"receiving"
33808,MESSAGE_PREFIX
96874,repType
54293,testFetchRequestForConsumer
57881,testNoLeader
72083,topicPartitionsForStore
48280,"remainingBreachedSize should be more than zero, but it is "
77748,secondCommittedRecords
22652,buildTopicPartitions
43777,testPollReturnsNoRecords
66123,REMOTE_LOG_READER_THREADS_PROP
84658,unsortedTaskIds
96058,") was not detected while deleting consumer group"
38337,", delay="
82218,"C0+l0"
33495,testToBytesNonUtf8Encoding
89777,"kafka.streams:type=%s,%s=%s,task-id=%s,%s-state-id=%s"
16823,0x69E9F0D5
98493,FetchMetadataStressor
27071,requestPrefix
705,"brokerId="
100904,"topology.component.cpumap"
47193,keyOrValue
90597,"vn5"
76303,errorIfExists
39163,NOT_ALLOWED_TO_REGISTER
108423,addVolumeMountsItem
62898,SASL_OAUTHBEARER_EXPECTED_AUDIENCE_CONFIG
62962,"metadata.log.segment.min.bytes"
17630,0xC711D127
88933,createKeyValueStore
110321,"%s/bin/java"
13993,listenerContextName
31532,Crc32CTest
61344,"Error calculating snapshot size. temp path = %s, snapshotId = %s."
90598,"vn6"
4661,inflightCommitStatus
36656,"Invalid schema type for BooleanConverter: "
51869,"group.coordinator.threads"
85087,shouldThrowIfRemovingUpdatingStandbyTaskFailsWithStreamsException
96323,kafkaClientSaslProperties
39694,setTrustStoreType
108821,getAttemptForTaskId
69581,thisWindowedStreamProcessorName
95360,"--output-topic"
92750,"keyValueVersionedStore"
92879,"[2.8] initializing processor: topic="
6131,subscriptionType
40113,workerProducerIdempotenceConfigured
18524,0x916A1DBD
34996,"MirrorSourceConnector can only provide exactly-once guarantees when its source consumer is configured with "
45935,testPutConnectorConfigWithTargetState
19941,"org.apache.kafka.common.errors.UnknownTopicIdException: TopicId %s not found."
67461,deleteEnabled
5345,Gauge
36859,baseConfigDefs
70541,EagerBufferConfig
84542,testMinCostDetectNodeNotInNegativeCycle
79969,"The state store, source-table, may have migrated to another instance"
93522,collectConsumerAssignment
69937,"branch() requires at least one predicate"
87312,"state manager failed to close"
37008,"{} Exception thrown while calling task.commitRecord()"
95880,"Table row is the wrong length"
44750,CONNECTOR_NAME_CONTROL_SEQUENCES1
43995,BAD_PACKAGING_INNER_CLASS_CONNECTOR
22715,testresetPositionsMetadataRefresh
30437,testOid
28259,ByteBufferChannelTest
1215,TransactionalIdAuthorizationException
105689,oldLocation
264,OffsetSpec
96679,argumentCaptor
60139,numAdditionalBatches
95354,"INPUT-TOPIC"
94088,timeOpt
95996,addConsumerGroupExecutor
6130,SubscriptionType
85540,shouldReportMissingTopics
105228,getNumOfBytesWritten
39828," is specified."
51472,"Attempt to add pending sync member "
81251,"      --> KSTREAM-FLATMAP-0000000010\n"
23502,"Did not use same session when useTopicIds was "
31554,testNestedSingleEmptyList
70613,contextKeySerializer
43022,taskId3x0
67084,"RollParams("
98083,taskDone
68623,"and the registered exception handler opted to "
76575,setAvoidUnnecessaryBlockingIO
21508,assignorsWithCooperativeStickyAssignor
76404,bytesPerSync
30936,listSerdeShouldRoundtripFloatPrimitiveInput
13088,toFetch
57525,"batch was %.2f ms. The record types were %s"
97587,TRANSACTIONS_TOPIC_PARTITIONS_DOC
86825,shouldThrowStreamsExceptionOnSubsequentFlushIfASendFailsWithDefaultExceptionHandler
36757,"Failed to load ConfigDef from "
18820,"Unable to read file "
24164,allTpBatchCount
47012,failWhenIncompleteBacktickPair
97063,"Timed out while waiting for replica 3 to join the ISR"
66349,ioBufferSize
85689,"global-processor-2"
71824,BUG_ERROR_MESSAGE
106921,oldPackingPlanJson
43699,"should tolerate all errors"
109174,ConfigurationModuleBuilder
72248,"Retention byte ("
81539,shouldNotAllowNullAdderOnReduce
73919,versionProbing
64487,ValueIterator
74238,isStartingRunningOrPartitionAssigned
28220,"ZK_BROKER"
39955,numCommittableMessages
67027,indexFileName
13482,StopReplicaPartitionV0
72494,changelogTopic
58454,"x8osEoRkQdupZNYpU5c3Lw"
24076,AppendProducerInterceptor
109270,"Received duplicate allocation request for "
14663,"Starting creation of new VerificationKeyResolver from {}"
101888,"build() in StreamletShadow should NOT be invoked"
78181,MockMapper
23648,tp21
38462,sessioned
579,DYNAMIC_BROKER_CONFIG
79918,"Each output should correspond to one distinct value"
78648,innerHigh
70608,contextValueDeserializer
61822,testResignInOlderEpochIgnored
38555,"worker poll timeout has expired."
79296,topology2Store
109823,addToData
5413,"topic"
71257,addPreviousStandbyTasks
13429,PushTelemetryResponseData
23644,tp11
33661,"Flushing output stream for {}"
23646,tp12
26128,testGroupInstanceIdIgnorableInDescribeGroupsResponse
77019,TimestampedKeyAndJoinSideDeserializer
107756,":foo:1,bolt:bar2"
10641,keysWithBufferedRead
68082,firstSegmentFile
4613,"OffsetFetch request to remove not found in the outbound buffer: {}"
69679,globalStoreNode
46125,readTaskStateShouldIgnoreStaleStatusesFromOtherWorkers
86877,stringDeserializer
34725,"NOTUSED"
41790,"Sink connector config should fail preflight validation when neither topics list nor topics regex are provided"
81737,shouldNotAllowNullTopicChooserOnToWithProduced
21204,getLastEnqueuedEventFuture
61267,"Expected to be Candidate, but current state is "
94569,maxLatency
63298,isClientTerminating
81344,testNewName
3087,COOPERATIVE_STICKY_ASSIGNOR_NAME
93096," is no longer registered."
26695,traceSensor
14098,currentWallTime
72733,"end-to-end latency of a record, measuring by comparing the record timestamp with the "
101621,getElementsAnnotatedWith
55336,setDelegationTokenExpiryTimeMs
25535,"Parent"
42526,allLogLevels
77581,testReprocessingFromScratchAfterResetWithoutIntermediateUserTopic
112425,"ssh %s %s rm -rf %s"
83098,bTopic
10366,"Broker configuration '{}' is applied only to SSL listeners. Listener-prefixed configuration can be used"
48386,maxProducerIdExpirationMs
98703,"gaussianTimestampRandom"
37405,CONFIG_RELOAD_ACTION_RESTART
87330,shouldPassRecordsThrough
108924,topologyPath
39198,"msg"
101025,dropTuples
45956,testFencableProducerPropertiesOverrideUserSuppliedValues
89810,START_TIMESTAMP
58752,"uneven number of arguments"
41904,"Connector wasn't deleted in time"
94939,maxLag
112241,previousStorageObject
16314,getResource
3232," broker allows for it using `auto.create.topics.enable` broker configuration. This configuration must"
40533,commitSeqno
106080,TMANAGERLOCATIONREFRESHMESSAGE0
106081,TMANAGERLOCATIONREFRESHMESSAGE1
49355,describeTopicPartitionsRequest
87291,shouldRemoveEmptyNamedTopologyDirsWhenCallingClean
103653,builderSupplier
59552," element(s)"
11693,UNSIGNED_INT32
8881,parsedPath
16673,0xB01EAA24
95183,"WARNING: The configuration ${TopicConfig.MESSAGE_FORMAT_VERSION_CONFIG}=${props.getProperty(TopicConfig.MESSAGE_FORMAT_VERSION_CONFIG)} is specified. "
91591,receivedKey
74050," Please file a bug report at https://issues.apache.org/jira/projects/KAFKA/"
16352,".  Using the value of "
76028,"buffered records"
49383,testValidateSetLogLevelConfig
95494,"Coordinator"
68965,EMIT_INTERVAL_MS_KSTREAMS_WINDOWED_AGGREGATION
63479,"Replication factor: "
68998,newTimestamp
79724,"close-counting"
77015,"left"
79026,"punctuate-latency-avg"
24735,testAbortResendsAddPartitionErrorIfRetried
28857,"qiTdnbu6RPazh1Aufq4dxw"
72165,RecordContext
21170,testCommittedLeaderEpochUpdate
21362,"commitSyncExpectedExceptions"
54119,MultiThreadedEventProcessorTest
15856,"org.apache.kafka"
3517,addListener
78646,middle
86839," This can happen if the topic does not exist."
92877,"[2.7] initializing processor: topic="
63003,"Soft minimum batch size to use when migrating metadata from ZooKeeper to KRaft"
104228,"Scheduler updated topology successfully."
55168,readyBrokersFuture
17150,0x34A714E0
79093,"task-created-total"
106337,getContainerId
73443,missingInputTopicsBySubtopology
99977,HeronStreamBuilderTest
76713," at location "
63130,INACTIVE_SENSOR_EXPIRATION_TIME_SECONDS
84039,"dummy:1234"
76094,RESTORE_AVG_LATENCY_DESCRIPTION
81813,shouldUseRecordMetadataTimestampExtractorWithThrough
23170,unsubscribeException
61395,"Deleted snapshot files for snapshot {}."
36138,"admin.reconnect.backoff.max.ms"
61183,QUORUM_FETCH_TIMEOUT_MS_CONFIG
81609,shouldGetFlatTransformValuesProcessor
91488,shouldDisableMetricCollectionForAllInternalClients
15235,"%s,p=%s"
17036,0x4F567AF0
77645,testConcurrentlyAccessThreads
30444,dateFuture
6925,stickyPartitionInfo
99897,"      ram: 25600000B\n"
28033,testRecordTimestampsWithDeleteHorizon
62973,METADATA_MAX_RETENTION_BYTES_CONFIG
41534,"Starting test testBlockInConnectorValidate"
36924,statusListener
74297,"Will close the task as dirty and re-create and bootstrap from scratch."
94142,SslRMIClientSocketFactory
74279,"dummyGroupId"
29369,testSslClientAuthRequiredOverriddenForSaslSslListener
106906,getContainersMap
26990,acceptSelector
24411,testExpiryOfUnsentBatchesShouldNotCauseUnresolvedSequences
62452,"00000000000000000000.snapshot"
104446,"Repacking"
62384,"invalid log start offset (%s) and snapshotId offset (%s): nodeId = %s"
43358,testModifyConnectorOffsetsUnknownConnector
80882,"    Source: KSTREAM-SOURCE-0000000002 (topics: [three])\n"
53674,testRebalanceTimesOutWhenSyncRequestIsNotReceived
65519,"../z*"
44000,"Cannot collect samples"
106765,scaleupResource
57652,addMetadataLogDir
94887,listTopicsMetadata
51909,"group.consumer.assignors"
1003,computeIfAbsent
6935,binarySearch
88370,shouldAddRecycledStandbyTaskfromActiveToTaskRegistryWithStateUpdaterDisabled
26824,printf
59718,"ghi doc"
70508," Got gap=["
103206,sampleRunnable
52858,responseEquals
64050,LOG_CLEANER_PREFIX
100777,WindowedOutputCollector
41555,BlockingConnector
58529,forceFailoverUsingLogLayer
79940,kafkaStreams1Port
107884,runProcess
95367,"MAX-MESSAGES"
56216,"the current partition epoch is {}, which is greater than the local value {}."
35168,"No more pending offset syncs"
83218,OTHER_STORE_NAME
22757,anotherTopic
4756,generationAtRequestTime
47530,"A.B.int32"
74252,cacheResizeSize
36867," not found"
53804,"All responseFutures should be completed."
2180,clusterAuthorizedOperations
1837,hostResolver
21289,CounterConsumerRebalanceListener
87747,"threadId-StreamThread-0"
3278,GroupSubscription
95876,"\n\\s*\n"
100798,windowLengthCount
33819,assertConnectorAndExactlyNumTasksAreRunning
10035,getAttributes
86375,persistentStoreTwoName
2871,"throttleUntilTimeMs="
18327,0xB412689C
112485,TestHttpUploaderWithHttp501
62029,"Non-monotonic update of current high watermark "
19652,Arguments
35479,mm2Props
59510,addRandomNonMatchingPrefixDenyAcls
69827,isVersioned
89020,shouldBackwardFindSessionsToMerge
75844,"Estimated memory in bytes used for reading SST tables, excluding memory used in block cache"
77747,firstCommittedRecords
110193,configEmptyDir
34463,filteredGroups
96384,"--renew-time-period"
7721,"Ignoring batch {} with producer id {}, epoch {}, and sequence number {} "
60205," was not found."
26363,"myCommonStruct=TestCommonStruct(foo=123, bar=123), "
66552,PRODUCER_SNAPSHOT_FILE_SUFFIX
52771,"Scheduled execution of write all operation {}."
86611,secondChild
70990,ActiveTaskCreator
46059,"TP2KEY"
96149,maybePartitionState
110725,HERON_CLUSTER_HOME
34192,"expected node to be numeric"
98651,"{}: Deactivating ExternalCommandWorker."
60835,"Cannot process the fetch request because the node is no longer the leader."
67725,expectedTotalCount
2776,createChannelBuilder
18992,"hardcode"
20325,prepareUnregisterBrokerResponse
104648,cleanAndStopExecutorBeforeRestore
13549,v0Host
27864,message2Size
4205,swallow
89704,LogicalKeyValueSegmentTest
87404,shouldThrowOnOffset
73198,StateStoreMetadata
36148,defaultReplicationPolicy
1780,TreeMap
25193,shouldMatchWherePatternTypeIsMatch
92106,goodNodeName
3150,"<ul><li>earliest: automatically reset the offset to the earliest offset"
23831,"There should be one leastloadednode"
89136,ThreadCacheTest
100052,"# Unless required by applicable law or agreed to in writing, software\n"
96065,"The group did not initialize as expected."
23937,testBlockTimeout
539,"name='"
53387,withConsumerGroup
102644," to ByteAmount"
94380,"services"
50013,"private final Schema[] responseSchemas;%n"
52266,cancelConsumerGroupRebalanceTimeout
74932,"result="
108403,containerName
22653,assignmentByTopicId
15943,getSelectorFromRequestedMetrics
39926,unassignedTime
94104,"exclude-internal-topics"
27307,FailureAction
68328,pipeValueList
67297,segment0LeaderEpochs
77211,DEFAULT_DSL_STORE
91411,shouldSpecifyOptimizationWhenExplicitlyAddedToConfigs
35627,"Checkpoints should rewind when the upstream consumer group rewinds"
59463,TEST_FILTERS
599,unmodifiableList
8056,"buffer of the specified batch size in anticipation of additional records."
59445,ImageReWriterTest
95404,consumedSinceLastRebalanced
29427,testOversizeRequest
34191,decimalToJson
78596,"new-key"
44634,ConnectorOffsetsTest
33019,"Cannot project optional schema to schema with no default value."
86157,"    Sink: KSTREAM-SINK-0000000003 (topic: output-3)\n"
98752,TimestampRecordProcessor
98936,testAgentExecWithNormalExit
53878,expectedResponseTopicCollection
108538,coreReleasePackageURI
33988,MISSING
110484,outputConf
41010,sendRetryExecutor
46625,createPartitionOffsetMap
70107,EMIT_INTERVAL_MS_KSTREAMS_OUTER_JOIN_SPURIOUS_RESULTS_FIX
7645,END_TXN
21464,setLastStableOffset
47320,testConfigMixWholeAndFieldTransformation
60390,optionalLeaderId
63959,LOG_FLUSH_INTERVAL_MESSAGES_DEFAULT
22392,"No heartbeat should be sent while a "
19057,AdminClientUnitTestEnv
22884,updatedOffsets
97008,"]\nbut was\n["
35738,CONNECTOR_CLIENT_CONSUMER_OVERRIDES_PREFIX
90903,getBufferValue
16827,0xAE7367CA
7789,"Received transactional response {} for request {}"
34370,GROUP_FILTER_CLASS_DOC
67964,"Topic[name=%s partition-count=%d replication-factor=%d segment-size=%d assignment=%s properties=%s]"
6985,logAppendTime
79871,shouldNotCreateAnyStandByTasksForStateStoreWithLoggingDisabled
90605,"vn1"
79929,"Streams didn't start in time."
23857,awaitInFlightApiVersionRequest
87600,shouldThrowTimeoutExceptionWhenCreatingChangelogTopicsTimesOut
37045,"Kafka Connect stopping"
90334,BYTEWISE_COMPARATOR
106100,LOGGING
28368,expectedFetchData
59559,testDenyPrecedenceWithOperationAll
26161,groupTwoTopics
98463,"p99LatencyMs"
62231,testObserverFollowerToUnattached
6538,"Update requested after metadata close"
11839," is not a Double."
102663,plusNanos
82459,selfJoinSupplier
39487,GRACEFUL_SHUTDOWN_TIMEOUT_MS
96887,"<p>- MsgCount: "
22141,testFetchRequestInternalError
11907,ClientQuotaFilterComponent
5735,findTopicNameInGlobalOrLocalCache
101264,ISpoutOutputCollector
79428,"run forest run"
41067,"Creating Connect internal topic for {}"
77737,"-input-producer"
100633,SerializableTransformer
70478,buildOuterJoinWindowStoreName
96326,KafkaScramAdmin
93437,typeOpt
17699,0x7D1400EC
53666,otherMemberRejoinResult
11792,numTaggedFields
77876,CRASH
15816,"Unsupported encoding "
28327,shouldRoundTripLiteralV1
100905,"topology.component.rammap"
60057,"Error: log directory /tmp/foo is in both emptyLogDirs and logDirProps."
28292,shouldRoundTripLiteralV0
54720,generateRandomIntWithExactBytesSet
46887,COMPLETE_VALUE_SCHEMA
63570,paramMap
5956,oldStyleOffsets
80186,StreamTableJoinTopologyOptimizationIntegrationTest
31356,readValue
67670,isFile
37571,CONNECT_PROTOCOL_V2
111871,DEFAULT_HERON_SANDBOX_CONFIG
37535,CONNECT_PROTOCOL_V0
37570,CONNECT_PROTOCOL_V1
99671," to object class "
83357,shouldNotOverlapIfOtherWindowIsBeforeThisWindow
47228,"A SimpleDateFormat-compatible format for the timestamp. Used to generate the output when type=string "
71027,"] task producer encounter error trying to close."
